year,make,fuel,type,number
2021,JAGUAR,Petrol,Light Goods Vehicles,1
2021,JEEP,Petrol,Light Goods Vehicles,
2021,KALMAR,Diesel,Light Goods Vehicles,
2021,KIA,Diesel,Light Goods Vehicles,41
2021,KING LONG,Diesel,Light Goods Vehicles,
2021,KOMATSU,Diesel,Light Goods Vehicles,
2021,LAND ROVER,Others,Light Goods Vehicles,
2021,LIEBHERR,Diesel,Light Goods Vehicles,
2021,LINKKER,Others,Light Goods Vehicles,
2021,MADVAC,Diesel,Light Goods Vehicles,3
2021,MAN,Diesel,Light Goods Vehicles,2
2021,MANITOU,Diesel,Light Goods Vehicles,
2021,MASERATI,Others,Light Goods Vehicles,1
2021,MAXUS,Petrol,Light Goods Vehicles,26
2021,MAXUS,Others,Light Goods Vehicles,28
2021,MERCEDES BENZ,Petrol,Light Goods Vehicles,34
2021,MERCEDES BENZ,Diesel,Light Goods Vehicles,76
2021,MITSUBISHI,Diesel,Light Goods Vehicles,43
2021,MITSUOKA,Petrol,Light Goods Vehicles,1
2021,NICHIYU,Others,Light Goods Vehicles,
2021,NISSAN,Petrol,Light Goods Vehicles,2826
2021,NISSAN,Diesel,Light Goods Vehicles,22
2021,OPEL,Diesel,Light Goods Vehicles,31
2021,OPEL,Others,Light Goods Vehicles,24
2021,PEUGEOT,Diesel,Light Goods Vehicles,99
2021,RENAULT,Others,Light Goods Vehicles,29
2021,ROSENBAUER,Diesel,Light Goods Vehicles,
2021,SAFERLIFTS,Diesel,Light Goods Vehicles,
2021,SAKAI,Diesel,Light Goods Vehicles,
2021,SANY,Diesel,Light Goods Vehicles,
2021,SC NEUSTAR,Diesel,Light Goods Vehicles,
2021,SCANIA,Diesel,Light Goods Vehicles,
2021,SOCMA,Diesel,Light Goods Vehicles,
2021,SPL,Others,Light Goods Vehicles,
2021,SSANGYONG,Diesel,Light Goods Vehicles,
2021,SUZUKI,Petrol,Light Goods Vehicles,180
2021,T.C.M.,Diesel,Light Goods Vehicles,
2021,T.C.M.,Others,Light Goods Vehicles,
2021,TADANO FAUN,Diesel,Light Goods Vehicles,
2021,TENNANT,Diesel,Light Goods Vehicles,1
2021,TERBERG,Diesel,Light Goods Vehicles,
2021,TOYOTA,Petrol,Light Goods Vehicles,344
2021,TOYOTA,Diesel,Light Goods Vehicles,3159
2021,TOYOTA,Others,Light Goods Vehicles,
2021,UD TRUCKS,Diesel,Light Goods Vehicles,
2021,UNICARRIERS,Diesel,Light Goods Vehicles,
2021,UTILEV,Diesel,Light Goods Vehicles,
2021,VOGELE,Diesel,Light Goods Vehicles,
2021,VOLKSWAGEN,Diesel,Light Goods Vehicles,92
2021,VOLVO,Diesel,Light Goods Vehicles,
2021,WIRTGEN,Diesel,Light Goods Vehicles,
2021,XCMG,Diesel,Light Goods Vehicles,
2021,YALE,Diesel,Light Goods Vehicles,
2021,YUTONG,Diesel,Light Goods Vehicles,
2021,ZOOMLION,Diesel,Light Goods Vehicles,
2021,ACHLEITNER,Diesel,Heavy Goods Vehicles,10
2021,ALEXANDER DENNIS,Diesel,Heavy Goods Vehicles,
2021,BOBCAT,Diesel,Heavy Goods Vehicles,7
2021,BYD,Others,Heavy Goods Vehicles,
2021,CAMC,Diesel,Heavy Goods Vehicles,
2021,CATERPILLAR,Diesel,Heavy Goods Vehicles,39
2021,CHARLATTE,Others,Heavy Goods Vehicles,42
2021,CITROEN,Diesel,Heavy Goods Vehicles,
2021,CITROEN,Others,Heavy Goods Vehicles,
2021,CLARK,Diesel,Heavy Goods Vehicles,2
2021,CRRC,Others,Heavy Goods Vehicles,
2021,DOOSAN,Diesel,Heavy Goods Vehicles,
2021,DULEVO,Diesel,Heavy Goods Vehicles,2
2021,E-P,Others,Heavy Goods Vehicles,8
2021,FIAT,Diesel,Heavy Goods Vehicles,
2021,FORD,Diesel,Heavy Goods Vehicles,
2021,FOTON,Diesel,Heavy Goods Vehicles,2
2021,FTBCI,Diesel,Heavy Goods Vehicles,
2021,GOLDEN DRAGON,Diesel,Heavy Goods Vehicles,
2021,GOLDEN DRAGON,Others,Heavy Goods Vehicles,
2021,HAMM,Diesel,Heavy Goods Vehicles,5
2021,HC,Diesel,Heavy Goods Vehicles,1
2021,HC,Others,Heavy Goods Vehicles,1
2021,HELI,Diesel,Heavy Goods Vehicles,4
2021,HIGER,Diesel,Heavy Goods Vehicles,
2021,HINO,Diesel,Heavy Goods Vehicles,475
2021,HONDA,Petrol,Heavy Goods Vehicles,
2021,HYSTER,Diesel,Heavy Goods Vehicles,3
2021,HYSTER,Others,Heavy Goods Vehicles,1
2021,HYUNDAI,Diesel,Heavy Goods Vehicles,4
2021,ISUZU,Diesel,Heavy Goods Vehicles,435
2021,IVECO,Diesel,Heavy Goods Vehicles,9
2021,JAGUAR,Petrol,Heavy Goods Vehicles,
2021,JEEP,Petrol,Heavy Goods Vehicles,
2021,KALMAR,Diesel,Heavy Goods Vehicles,
2021,KIA,Diesel,Heavy Goods Vehicles,
2021,KING LONG,Diesel,Heavy Goods Vehicles,
2021,KOMATSU,Diesel,Heavy Goods Vehicles,1
2021,LAND ROVER,Others,Heavy Goods Vehicles,
2021,LIEBHERR,Diesel,Heavy Goods Vehicles,
2021,LINKKER,Others,Heavy Goods Vehicles,
2021,MADVAC,Diesel,Heavy Goods Vehicles,
2021,MAN,Diesel,Heavy Goods Vehicles,2
2021,MANITOU,Diesel,Heavy Goods Vehicles,1
2021,MASERATI,Others,Heavy Goods Vehicles,
2021,MAXUS,Petrol,Heavy Goods Vehicles,
2021,MAXUS,Others,Heavy Goods Vehicles,
2021,MERCEDES BENZ,Petrol,Heavy Goods Vehicles,
2021,MERCEDES BENZ,Diesel,Heavy Goods Vehicles,87
2021,MITSUBISHI,Diesel,Heavy Goods Vehicles,963
2021,MITSUOKA,Petrol,Heavy Goods Vehicles,
2021,NICHIYU,Others,Heavy Goods Vehicles,2
2021,NISSAN,Petrol,Heavy Goods Vehicles,
2021,NISSAN,Diesel,Heavy Goods Vehicles,
2021,OPEL,Diesel,Heavy Goods Vehicles,
2021,OPEL,Others,Heavy Goods Vehicles,
2021,PEUGEOT,Diesel,Heavy Goods Vehicles,
2021,RENAULT,Others,Heavy Goods Vehicles,
2021,ROSENBAUER,Diesel,Heavy Goods Vehicles,
2021,SAFERLIFTS,Diesel,Heavy Goods Vehicles,1
2021,SAKAI,Diesel,Heavy Goods Vehicles,10
2021,SANY,Diesel,Heavy Goods Vehicles,
2021,SC NEUSTAR,Diesel,Heavy Goods Vehicles,
2021,SCANIA,Diesel,Heavy Goods Vehicles,1
2021,SOCMA,Diesel,Heavy Goods Vehicles,1
2021,SPL,Others,Heavy Goods Vehicles,10
2021,SSANGYONG,Diesel,Heavy Goods Vehicles,
2021,SUZUKI,Petrol,Heavy Goods Vehicles,
2021,T.C.M.,Diesel,Heavy Goods Vehicles,9
2021,T.C.M.,Others,Heavy Goods Vehicles,2
2021,TADANO FAUN,Diesel,Heavy Goods Vehicles,
2021,TENNANT,Diesel,Heavy Goods Vehicles,
2021,TERBERG,Diesel,Heavy Goods Vehicles,
2021,TOYOTA,Petrol,Heavy Goods Vehicles,
2021,TOYOTA,Diesel,Heavy Goods Vehicles,837
2021,TOYOTA,Others,Heavy Goods Vehicles,110
2021,UD TRUCKS,Diesel,Heavy Goods Vehicles,
2021,UNICARRIERS,Diesel,Heavy Goods Vehicles,3
2021,UTILEV,Diesel,Heavy Goods Vehicles,
2021,VOGELE,Diesel,Heavy Goods Vehicles,1
2021,VOLKSWAGEN,Diesel,Heavy Goods Vehicles,
2021,VOLVO,Diesel,Heavy Goods Vehicles,5
2021,WIRTGEN,Diesel,Heavy Goods Vehicles,2
2021,XCMG,Diesel,Heavy Goods Vehicles,
2021,YALE,Diesel,Heavy Goods Vehicles,1
2021,YUTONG,Diesel,Heavy Goods Vehicles,
2021,ZOOMLION,Diesel,Heavy Goods Vehicles,
2021,ACHLEITNER,Diesel,Very Heavy Goods Vehicles,
2021,ALEXANDER DENNIS,Diesel,Very Heavy Goods Vehicles,
2021,BOBCAT,Diesel,Very Heavy Goods Vehicles,
2021,BYD,Others,Very Heavy Goods Vehicles,19
2021,CAMC,Diesel,Very Heavy Goods Vehicles,56
2021,CATERPILLAR,Diesel,Very Heavy Goods Vehicles,16
2021,CHARLATTE,Others,Very Heavy Goods Vehicles,
2021,CITROEN,Diesel,Very Heavy Goods Vehicles,
2021,CITROEN,Others,Very Heavy Goods Vehicles,
2021,CLARK,Diesel,Very Heavy Goods Vehicles,
2021,CRRC,Others,Very Heavy Goods Vehicles,
2021,DOOSAN,Diesel,Very Heavy Goods Vehicles,14
2021,DULEVO,Diesel,Very Heavy Goods Vehicles,
2021,E-P,Others,Very Heavy Goods Vehicles,
2021,FIAT,Diesel,Very Heavy Goods Vehicles,
2021,FORD,Diesel,Very Heavy Goods Vehicles,
2021,FOTON,Diesel,Very Heavy Goods Vehicles,
2021,FTBCI,Diesel,Very Heavy Goods Vehicles,
2021,GOLDEN DRAGON,Diesel,Very Heavy Goods Vehicles,
2021,GOLDEN DRAGON,Others,Very Heavy Goods Vehicles,
2021,HAMM,Diesel,Very Heavy Goods Vehicles,2
2021,HC,Diesel,Very Heavy Goods Vehicles,1
2021,HC,Others,Very Heavy Goods Vehicles,
2021,HELI,Diesel,Very Heavy Goods Vehicles,1
2021,HIGER,Diesel,Very Heavy Goods Vehicles,
2021,HINO,Diesel,Very Heavy Goods Vehicles,156
2021,HONDA,Petrol,Very Heavy Goods Vehicles,
2021,HYSTER,Diesel,Very Heavy Goods Vehicles,2
2021,HYSTER,Others,Very Heavy Goods Vehicles,
2021,HYUNDAI,Diesel,Very Heavy Goods Vehicles,1
2021,ISUZU,Diesel,Very Heavy Goods Vehicles,114
2021,IVECO,Diesel,Very Heavy Goods Vehicles,1
2021,JAGUAR,Petrol,Very Heavy Goods Vehicles,
2021,JEEP,Petrol,Very Heavy Goods Vehicles,
2021,KALMAR,Diesel,Very Heavy Goods Vehicles,1
2021,KIA,Diesel,Very Heavy Goods Vehicles,
2021,KING LONG,Diesel,Very Heavy Goods Vehicles,
2021,KOMATSU,Diesel,Very Heavy Goods Vehicles,
2021,LAND ROVER,Others,Very Heavy Goods Vehicles,
2021,LIEBHERR,Diesel,Very Heavy Goods Vehicles,2
2021,LINKKER,Others,Very Heavy Goods Vehicles,
2021,MADVAC,Diesel,Very Heavy Goods Vehicles,
2021,MAN,Diesel,Very Heavy Goods Vehicles,40
2021,MANITOU,Diesel,Very Heavy Goods Vehicles,
2021,MASERATI,Others,Very Heavy Goods Vehicles,
2021,MAXUS,Petrol,Very Heavy Goods Vehicles,
2021,MAXUS,Others,Very Heavy Goods Vehicles,
2021,MERCEDES BENZ,Petrol,Very Heavy Goods Vehicles,
2021,MERCEDES BENZ,Diesel,Very Heavy Goods Vehicles,116
2021,MITSUBISHI,Diesel,Very Heavy Goods Vehicles,193
2021,MITSUOKA,Petrol,Very Heavy Goods Vehicles,
2021,NICHIYU,Others,Very Heavy Goods Vehicles,
2021,NISSAN,Petrol,Very Heavy Goods Vehicles,
2021,NISSAN,Diesel,Very Heavy Goods Vehicles,
2021,OPEL,Diesel,Very Heavy Goods Vehicles,
2021,OPEL,Others,Very Heavy Goods Vehicles,
2021,PEUGEOT,Diesel,Very Heavy Goods Vehicles,
2021,RENAULT,Others,Very Heavy Goods Vehicles,
2021,ROSENBAUER,Diesel,Very Heavy Goods Vehicles,4
2021,SAFERLIFTS,Diesel,Very Heavy Goods Vehicles,
2021,SAKAI,Diesel,Very Heavy Goods Vehicles,
2021,SANY,Diesel,Very Heavy Goods Vehicles,5
2021,SC NEUSTAR,Diesel,Very Heavy Goods Vehicles,
2021,SCANIA,Diesel,Very Heavy Goods Vehicles,124
2021,SOCMA,Diesel,Very Heavy Goods Vehicles,5
2021,SPL,Others,Very Heavy Goods Vehicles,
2021,SSANGYONG,Diesel,Very Heavy Goods Vehicles,
2021,SUZUKI,Petrol,Very Heavy Goods Vehicles,
2021,T.C.M.,Diesel,Very Heavy Goods Vehicles,9
2021,T.C.M.,Others,Very Heavy Goods Vehicles,
2021,TADANO FAUN,Diesel,Very Heavy Goods Vehicles,1
2021,TENNANT,Diesel,Very Heavy Goods Vehicles,
2021,TERBERG,Diesel,Very Heavy Goods Vehicles,4
2021,TOYOTA,Petrol,Very Heavy Goods Vehicles,
2021,TOYOTA,Diesel,Very Heavy Goods Vehicles,7
2021,TOYOTA,Others,Very Heavy Goods Vehicles,
2021,UD TRUCKS,Diesel,Very Heavy Goods Vehicles,42
2021,UNICARRIERS,Diesel,Very Heavy Goods Vehicles,
2021,UTILEV,Diesel,Very Heavy Goods Vehicles,1
2021,VOGELE,Diesel,Very Heavy Goods Vehicles,
2021,VOLKSWAGEN,Diesel,Very Heavy Goods Vehicles,
2021,VOLVO,Diesel,Very Heavy Goods Vehicles,17
2021,WIRTGEN,Diesel,Very Heavy Goods Vehicles,3
2021,XCMG,Diesel,Very Heavy Goods Vehicles,3
2021,YALE,Diesel,Very Heavy Goods Vehicles,
2021,YUTONG,Diesel,Very Heavy Goods Vehicles,
2021,ZOOMLION,Diesel,Very Heavy Goods Vehicles,1
2021,ACHLEITNER,Diesel,Buses,
2021,ALEXANDER DENNIS,Diesel,Buses,45
2021,BOBCAT,Diesel,Buses,
2021,BYD,Others,Buses,3
2021,CAMC,Diesel,Buses,
2021,CATERPILLAR,Diesel,Buses,
2021,CHARLATTE,Others,Buses,
2021,CITROEN,Diesel,Buses,
2021,CITROEN,Others,Buses,
2021,CLARK,Diesel,Buses,
2021,CRRC,Others,Buses,1
2021,DOOSAN,Diesel,Buses,
2021,DULEVO,Diesel,Buses,
2021,E-P,Others,Buses,
2021,FIAT,Diesel,Buses,
2021,FORD,Diesel,Buses,
2021,FOTON,Diesel,Buses,4
2021,FTBCI,Diesel,Buses,1
2021,GOLDEN DRAGON,Diesel,Buses,8
2021,GOLDEN DRAGON,Others,Buses,
2021,HAMM,Diesel,Buses,
2021,HC,Diesel,Buses,
2021,HC,Others,Buses,
2021,HELI,Diesel,Buses,
2021,HIGER,Diesel,Buses,2
2021,HINO,Diesel,Buses,
2021,HONDA,Petrol,Buses,
2021,HYSTER,Diesel,Buses,
2021,HYSTER,Others,Buses,
2021,HYUNDAI,Diesel,Buses,3
2021,ISUZU,Diesel,Buses,3
2021,IVECO,Diesel,Buses,
2021,JAGUAR,Petrol,Buses,
2021,JEEP,Petrol,Buses,
2021,KALMAR,Diesel,Buses,
2021,KIA,Diesel,Buses,
2021,KING LONG,Diesel,Buses,2
2021,KOMATSU,Diesel,Buses,
2021,LAND ROVER,Others,Buses,
2021,LIEBHERR,Diesel,Buses,
2021,LINKKER,Others,Buses,20
2021,MADVAC,Diesel,Buses,
2021,MAN,Diesel,Buses,137
2021,MANITOU,Diesel,Buses,
2021,MASERATI,Others,Buses,
2021,MAXUS,Petrol,Buses,
2021,MAXUS,Others,Buses,
2021,MERCEDES BENZ,Petrol,Buses,
2021,MERCEDES BENZ,Diesel,Buses,9
2021,MITSUBISHI,Diesel,Buses,12
2021,MITSUOKA,Petrol,Buses,
2021,NICHIYU,Others,Buses,
2021,NISSAN,Petrol,Buses,24
2021,NISSAN,Diesel,Buses,6
2021,OPEL,Diesel,Buses,
2021,OPEL,Others,Buses,
2021,PEUGEOT,Diesel,Buses,
2021,RENAULT,Others,Buses,
2021,ROSENBAUER,Diesel,Buses,
2021,SAFERLIFTS,Diesel,Buses,
2021,SAKAI,Diesel,Buses,
2021,SANY,Diesel,Buses,
2021,SC NEUSTAR,Diesel,Buses,14
2021,SCANIA,Diesel,Buses,5
2021,SOCMA,Diesel,Buses,
2021,SPL,Others,Buses,
2021,SSANGYONG,Diesel,Buses,
2021,SUZUKI,Petrol,Buses,
2021,T.C.M.,Diesel,Buses,
2021,T.C.M.,Others,Buses,
2021,TADANO FAUN,Diesel,Buses,
2021,TENNANT,Diesel,Buses,
2021,TERBERG,Diesel,Buses,
2021,TOYOTA,Petrol,Buses,5
2021,TOYOTA,Diesel,Buses,271
2021,TOYOTA,Others,Buses,
2021,UD TRUCKS,Diesel,Buses,
2021,UNICARRIERS,Diesel,Buses,
2021,UTILEV,Diesel,Buses,
2021,VOGELE,Diesel,Buses,
2021,VOLKSWAGEN,Diesel,Buses,
2021,VOLVO,Diesel,Buses,13
2021,WIRTGEN,Diesel,Buses,
2021,XCMG,Diesel,Buses,
2021,YALE,Diesel,Buses,
2021,YUTONG,Diesel,Buses,12
2021,ZOOMLION,Diesel,Buses,
2022,ACHLEITNER,Diesel,Goods cum Passenger Vehicles,
2022,ALEXANDER DENNIS,Diesel,Goods cum Passenger Vehicles,
2022,BEIBEN,Diesel,Goods cum Passenger Vehicles,
2022,BOBCAT,Diesel,Goods cum Passenger Vehicles,
2022,BOMAG,Diesel,Goods cum Passenger Vehicles,
2022,BYD,Electric,Goods cum Passenger Vehicles,
2022,CAMC,Diesel,Goods cum Passenger Vehicles,
2022,CASE IH,Diesel,Goods cum Passenger Vehicles,
2022,CATERPILLAR,Diesel,Goods cum Passenger Vehicles,
2022,CIMC AIR MARREL SAS,Diesel,Goods cum Passenger Vehicles,
2022,CITROEN,Diesel,Goods cum Passenger Vehicles,
2022,CITROEN,Electric,Goods cum Passenger Vehicles,
2022,CLARK,Diesel,Goods cum Passenger Vehicles,
2022,D.A.F.,Diesel,Goods cum Passenger Vehicles,
2022,DEMAG,Diesel,Goods cum Passenger Vehicles,
2022,DFSK,Electric,Goods cum Passenger Vehicles,
2022,DOOSAN,Diesel,Goods cum Passenger Vehicles,
2022,E-P,Electric,Goods cum Passenger Vehicles,
2022,FORD,Diesel,Goods cum Passenger Vehicles,13
2022,FOTON,Diesel,Goods cum Passenger Vehicles,
2022,FOTON,Electric,Goods cum Passenger Vehicles,
2022,FTBCI,Diesel,Goods cum Passenger Vehicles,
2022,FURD,Diesel,Goods cum Passenger Vehicles,
2022,GOLDEN DRAGON,Diesel,Goods cum Passenger Vehicles,
2022,GOLDEN DRAGON,Electric,Goods cum Passenger Vehicles,
2022,GOLDHOFER,Diesel,Goods cum Passenger Vehicles,
2022,GROVE,Diesel,Goods cum Passenger Vehicles,
2022,GUANGTAI,Diesel,Goods cum Passenger Vehicles,
2022,HAMM,Diesel,Goods cum Passenger Vehicles,
2022,HC,Diesel,Goods cum Passenger Vehicles,
2022,HELI,Diesel,Goods cum Passenger Vehicles,
2022,HIGER,Electric,Goods cum Passenger Vehicles,
2022,HINO,Diesel,Goods cum Passenger Vehicles,
2022,HONDA,Petrol,Goods cum Passenger Vehicles,
2022,HYSTER,Diesel,Goods cum Passenger Vehicles,
2022,HYSTER,Electric,Goods cum Passenger Vehicles,
2022,HYUNDAI,Diesel,Goods cum Passenger Vehicles,
2022,ISUZU,Diesel,Goods cum Passenger Vehicles,9
2022,IVECO,Diesel,Goods cum Passenger Vehicles,
2022,JEEP,Petrol,Goods cum Passenger Vehicles,5
2022,KIA,Diesel,Goods cum Passenger Vehicles,
2022,KOMATSU,Diesel,Goods cum Passenger Vehicles,
2022,LAND ROVER,Diesel-Electric,Goods cum Passenger Vehicles,8
2022,LIEBHERR,Diesel,Goods cum Passenger Vehicles,
2022,LINDE,Electric,Goods cum Passenger Vehicles,
2022,MADVAC,Diesel,Goods cum Passenger Vehicles,
2022,MAN,Diesel,Goods cum Passenger Vehicles,
2022,MANITOU,Diesel,Goods cum Passenger Vehicles,
2022,MAXUS,Electric,Goods cum Passenger Vehicles,
2022,MERCEDES BENZ,Diesel,Goods cum Passenger Vehicles,
2022,MERCEDES BENZ,Electric,Goods cum Passenger Vehicles,
2022,MITSUBISHI,Diesel,Goods cum Passenger Vehicles,6
2022,MITSUOKA,Petrol,Goods cum Passenger Vehicles,
2022,NICHIYU,Electric,Goods cum Passenger Vehicles,
2022,NISSAN,Petrol,Goods cum Passenger Vehicles,
2022,OPEL,Diesel,Goods cum Passenger Vehicles,
2022,OPEL,Electric,Goods cum Passenger Vehicles,
2022,PEUGEOT,Diesel,Goods cum Passenger Vehicles,
2022,QINGCHA,Diesel,Goods cum Passenger Vehicles,
2022,RENAULT,Electric,Goods cum Passenger Vehicles,
2022,SAKAI,Diesel,Goods cum Passenger Vehicles,
2022,SANY,Diesel,Goods cum Passenger Vehicles,
2022,SC NEUSTAR,Diesel,Goods cum Passenger Vehicles,
2022,SCANIA,Diesel,Goods cum Passenger Vehicles,
2022,SINOTRUK,Diesel,Goods cum Passenger Vehicles,
2022,SOCMA,Diesel,Goods cum Passenger Vehicles,
2022,SOKON,Electric,Goods cum Passenger Vehicles,
2022,SSANGYONG,Diesel,Goods cum Passenger Vehicles,1
2022,STILL,Electric,Goods cum Passenger Vehicles,
2022,SUZUKI,Petrol,Goods cum Passenger Vehicles,
2022,T.C.M.,Diesel,Goods cum Passenger Vehicles,
2022,T.C.M.,Electric,Goods cum Passenger Vehicles,
2022,TERBERG,Diesel,Goods cum Passenger Vehicles,
2022,TOYOTA,Petrol,Goods cum Passenger Vehicles,
2022,TOYOTA,Diesel,Goods cum Passenger Vehicles,7
2022,TOYOTA,Electric,Goods cum Passenger Vehicles,
2022,UD TRUCKS,Diesel,Goods cum Passenger Vehicles,
2022,UNICARRIERS,Diesel,Goods cum Passenger Vehicles,
2022,VOGELE,Diesel,Goods cum Passenger Vehicles,
2022,VOLKSWAGEN,Diesel,Goods cum Passenger Vehicles,
2022,VOLVO,Diesel,Goods cum Passenger Vehicles,
2022,WIRTGEN,Diesel,Goods cum Passenger Vehicles,
2022,XCMG,Diesel,Goods cum Passenger Vehicles,
2022,YALE,Diesel,Goods cum Passenger Vehicles,
2022,YANMAR,Diesel,Goods cum Passenger Vehicles,
2022,YUTONG,Diesel,Goods cum Passenger Vehicles,
2022,YUTONG,Electric,Goods cum Passenger Vehicles,
2022,ZHONG TONG,Diesel,Goods cum Passenger Vehicles,
2022,ZHONG TONG,Electric,Goods cum Passenger Vehicles,
2022,ZOOMLION,Diesel,Goods cum Passenger Vehicles,
2022,ACHLEITNER,Diesel,Light Goods Vehicles,
2022,ALEXANDER DENNIS,Diesel,Light Goods Vehicles,
2022,BEIBEN,Diesel,Light Goods Vehicles,
2022,BOBCAT,Diesel,Light Goods Vehicles,
2022,BOMAG,Diesel,Light Goods Vehicles,
2022,BYD,Electric,Light Goods Vehicles,461
2022,CAMC,Diesel,Light Goods Vehicles,
2022,CASE IH,Diesel,Light Goods Vehicles,1
2022,CATERPILLAR,Diesel,Light Goods Vehicles,
2022,CIMC AIR MARREL SAS,Diesel,Light Goods Vehicles,
2022,CITROEN,Diesel,Light Goods Vehicles,3
2022,CITROEN,Electric,Light Goods Vehicles,325
2022,CLARK,Diesel,Light Goods Vehicles,
2022,D.A.F.,Diesel,Light Goods Vehicles,
2022,DEMAG,Diesel,Light Goods Vehicles,
2022,DFSK,Electric,Light Goods Vehicles,203
2022,DOOSAN,Diesel,Light Goods Vehicles,
2022,E-P,Electric,Light Goods Vehicles,
2022,FORD,Diesel,Light Goods Vehicles,11
2022,FOTON,Diesel,Light Goods Vehicles,
2022,FOTON,Electric,Light Goods Vehicles,58
2022,FTBCI,Diesel,Light Goods Vehicles,
2022,FURD,Diesel,Light Goods Vehicles,1
2022,GOLDEN DRAGON,Diesel,Light Goods Vehicles,
2022,GOLDEN DRAGON,Electric,Light Goods Vehicles,69
2022,GOLDHOFER,Diesel,Light Goods Vehicles,
2022,GROVE,Diesel,Light Goods Vehicles,
2022,GUANGTAI,Diesel,Light Goods Vehicles,
2022,HAMM,Diesel,Light Goods Vehicles,3
2022,HC,Diesel,Light Goods Vehicles,
2022,HELI,Diesel,Light Goods Vehicles,
2022,HIGER,Electric,Light Goods Vehicles,15
2022,HINO,Diesel,Light Goods Vehicles,
2022,HONDA,Petrol,Light Goods Vehicles,542
2022,HYSTER,Diesel,Light Goods Vehicles,
2022,HYSTER,Electric,Light Goods Vehicles,
2022,HYUNDAI,Diesel,Light Goods Vehicles,1
2022,ISUZU,Diesel,Light Goods Vehicles,26
2022,IVECO,Diesel,Light Goods Vehicles,
2022,JEEP,Petrol,Light Goods Vehicles,
2022,KIA,Diesel,Light Goods Vehicles,11
2022,KOMATSU,Diesel,Light Goods Vehicles,
2022,LAND ROVER,Diesel-Electric,Light Goods Vehicles,
2022,LIEBHERR,Diesel,Light Goods Vehicles,
2022,LINDE,Electric,Light Goods Vehicles,
2022,MADVAC,Diesel,Light Goods Vehicles,6
2022,MAN,Diesel,Light Goods Vehicles,
2022,MANITOU,Diesel,Light Goods Vehicles,
2022,MAXUS,Electric,Light Goods Vehicles,69
2022,MERCEDES BENZ,Diesel,Light Goods Vehicles,20
2022,MERCEDES BENZ,Electric,Light Goods Vehicles,22
2022,MITSUBISHI,Diesel,Light Goods Vehicles,
2022,MITSUOKA,Petrol,Light Goods Vehicles,1
2022,NICHIYU,Electric,Light Goods Vehicles,
2022,NISSAN,Petrol,Light Goods Vehicles,837
2022,OPEL,Diesel,Light Goods Vehicles,3
2022,OPEL,Electric,Light Goods Vehicles,136
2022,PEUGEOT,Diesel,Light Goods Vehicles,2
2022,QINGCHA,Diesel,Light Goods Vehicles,
2022,RENAULT,Electric,Light Goods Vehicles,11
2022,SAKAI,Diesel,Light Goods Vehicles,1
2022,SANY,Diesel,Light Goods Vehicles,
2022,SC NEUSTAR,Diesel,Light Goods Vehicles,
2022,SCANIA,Diesel,Light Goods Vehicles,
2022,SINOTRUK,Diesel,Light Goods Vehicles,
2022,SOCMA,Diesel,Light Goods Vehicles,
2022,SOKON,Electric,Light Goods Vehicles,28
2022,SSANGYONG,Diesel,Light Goods Vehicles,
2022,STILL,Electric,Light Goods Vehicles,
2022,SUZUKI,Petrol,Light Goods Vehicles,358
2022,T.C.M.,Diesel,Light Goods Vehicles,
2022,T.C.M.,Electric,Light Goods Vehicles,
2022,TERBERG,Diesel,Light Goods Vehicles,
2022,TOYOTA,Petrol,Light Goods Vehicles,812
2022,TOYOTA,Diesel,Light Goods Vehicles,494
2022,TOYOTA,Electric,Light Goods Vehicles,87
2022,UD TRUCKS,Diesel,Light Goods Vehicles,
2022,UNICARRIERS,Diesel,Light Goods Vehicles,
2022,VOGELE,Diesel,Light Goods Vehicles,
2022,VOLKSWAGEN,Diesel,Light Goods Vehicles,17
2022,VOLVO,Diesel,Light Goods Vehicles,1
2022,WIRTGEN,Diesel,Light Goods Vehicles,
2022,XCMG,Diesel,Light Goods Vehicles,
2022,YALE,Diesel,Light Goods Vehicles,
2022,YANMAR,Diesel,Light Goods Vehicles,
2022,YUTONG,Diesel,Light Goods Vehicles,
2022,YUTONG,Electric,Light Goods Vehicles,
2022,ZHONG TONG,Diesel,Light Goods Vehicles,
2022,ZHONG TONG,Electric,Light Goods Vehicles,
2022,ZOOMLION,Diesel,Light Goods Vehicles,
2022,ACHLEITNER,Diesel,Heavy Goods Vehicles,10
2022,ALEXANDER DENNIS,Diesel,Heavy Goods Vehicles,
2022,BEIBEN,Diesel,Heavy Goods Vehicles,
2022,BOBCAT,Diesel,Heavy Goods Vehicles,3
2022,BOMAG,Diesel,Heavy Goods Vehicles,1
2022,BYD,Electric,Heavy Goods Vehicles,1
2022,CAMC,Diesel,Heavy Goods Vehicles,
2022,CASE IH,Diesel,Heavy Goods Vehicles,
2022,CATERPILLAR,Diesel,Heavy Goods Vehicles,15
2022,CIMC AIR MARREL SAS,Diesel,Heavy Goods Vehicles,
2022,CITROEN,Diesel,Heavy Goods Vehicles,
2022,CITROEN,Electric,Heavy Goods Vehicles,
2022,CLARK,Diesel,Heavy Goods Vehicles,1
2022,D.A.F.,Diesel,Heavy Goods Vehicles,
2022,DEMAG,Diesel,Heavy Goods Vehicles,
2022,DFSK,Electric,Heavy Goods Vehicles,
